row,disease,study_name,split,study_id
1890,T2D,LiJ_2014,train,12
1891,T2D,LiJ_2014,train,12
1892,T1D,LiJ_2014,val,-1
1893,T2D,LiJ_2014,train,12
1894,T2D,LiJ_2014,val,-1
1895,T2D,LiJ_2014,train,12
1896,T2D,LiJ_2014,train,12
1897,T1D,LiJ_2014,train,12
1898,T2D,LiJ_2014,train,12
1899,T2D,LiJ_2014,val,-1
1900,T2D,LiJ_2014,train,12
1901,T2D,LiJ_2014,train,12
1902,T2D,LiJ_2014,train,12
1903,T2D,LiJ_2014,train,12
1904,T1D,LiJ_2014,train,12
1905,T2D,LiJ_2014,train,12
1906,T2D,LiJ_2014,train,12
1907,T2D,LiJ_2014,train,12
1908,T2D,LiJ_2014,train,12
1909,T2D,LiJ_2014,train,12
1910,T2D,LiJ_2014,train,12
1911,T1D,LiJ_2014,train,12
1912,T2D,LiJ_2014,train,12
1913,T1D,LiJ_2014,train,12
1914,T1D,LiJ_2014,val,-1
1915,T2D,LiJ_2014,train,12
1916,T2D,LiJ_2014,train,12
1917,T1D,LiJ_2014,train,12
1918,T1D,LiJ_2014,train,12
1919,T2D,LiJ_2014,val,-1
1920,T1D,LiJ_2014,train,12
1921,T2D,LiJ_2014,val,-1
1922,T1D,LiJ_2014,train,12
1923,T1D,LiJ_2014,train,12
1924,T1D,LiJ_2014,train,12
1925,T1D,LiJ_2014,train,12
1926,T1D,LiJ_2014,train,12
1927,T1D,LiJ_2014,train,12
1928,T2D,LiJ_2014,val,-1
1929,T1D,LiJ_2014,train,12
1930,T2D,LiJ_2014,train,12
1931,T2D,LiJ_2014,train,12
1932,T1D,LiJ_2014,train,12
1933,T1D,LiJ_2014,train,12
1934,T1D,LiJ_2014,val,-1
1935,T1D,LiJ_2014,train,12
1936,T1D,LiJ_2014,train,12
1937,T1D,LiJ_2014,train,12
1938,T1D,LiJ_2014,train,12
1939,T1D,LiJ_2014,train,12
1940,T2D,LiJ_2014,train,12
1941,T1D,LiJ_2014,train,12
1942,T2D,LiJ_2014,train,12
1943,T1D,LiJ_2014,train,12
1944,T1D,LiJ_2014,train,12
1945,T1D,LiJ_2014,train,12
1946,T2D,LiJ_2014,train,12
1947,T1D,LiJ_2014,train,12
1948,T2D,LiJ_2014,train,12
1949,T2D,LiJ_2014,train,12
1950,T1D,LiJ_2014,train,12
1951,CDI,VincentC_2016,test,-1
1952,CDI,VincentC_2016,test,-1
1953,CDI,VincentC_2016,test,-1
1954,CDI,VincentC_2016,test,-1
1955,CDI,VincentC_2016,test,-1
1956,CDI,VincentC_2016,test,-1
1957,PD,BedarfJR_2017,train,-1
1958,PD,BedarfJR_2017,train,-1
1959,PD,BedarfJR_2017,train,-1
1960,PD,BedarfJR_2017,val,-1
1961,PD,BedarfJR_2017,test,-1
1962,PD,BedarfJR_2017,train,-1
1963,PD,BedarfJR_2017,train,-1
1964,PD,BedarfJR_2017,train,-1
1965,PD,BedarfJR_2017,train,-1
1966,PD,BedarfJR_2017,train,-1
1967,PD,BedarfJR_2017,train,-1
1968,PD,BedarfJR_2017,train,-1
1969,PD,BedarfJR_2017,train,-1
1970,PD,BedarfJR_2017,train,-1
1971,PD,BedarfJR_2017,test,-1
1972,PD,BedarfJR_2017,test,-1
1973,PD,BedarfJR_2017,val,-1
1974,PD,BedarfJR_2017,test,-1
1975,PD,BedarfJR_2017,train,-1
1976,PD,BedarfJR_2017,train,-1
1977,PD,BedarfJR_2017,train,-1
1978,PD,BedarfJR_2017,val,-1
1979,PD,BedarfJR_2017,train,-1
1980,PD,BedarfJR_2017,val,-1
1981,PD,BedarfJR_2017,test,-1
1982,PD,BedarfJR_2017,val,-1
1983,PD,BedarfJR_2017,train,-1
1984,PD,BedarfJR_2017,train,-1
1985,PD,BedarfJR_2017,train,-1
1986,PD,BedarfJR_2017,train,-1
1987,PD,BedarfJR_2017,train,-1
1988,CRC,VogtmannE_2016,train,22
1989,CRC,VogtmannE_2016,val,-1
1990,CRC,VogtmannE_2016,train,22
1991,CRC,VogtmannE_2016,train,22
1992,CRC,VogtmannE_2016,val,-1
1993,CRC,VogtmannE_2016,train,22
1994,CRC,VogtmannE_2016,val,-1
1995,CRC,VogtmannE_2016,train,22
1996,CRC,VogtmannE_2016,val,-1
1997,CRC,VogtmannE_2016,train,22
1998,CRC,VogtmannE_2016,train,22
1999,CRC,VogtmannE_2016,train,22
2000,CRC,VogtmannE_2016,train,22
2001,CRC,VogtmannE_2016,train,22
2002,CRC,VogtmannE_2016,train,22
2003,CRC,VogtmannE_2016,train,22
2004,CRC,VogtmannE_2016,train,22
2005,CRC,VogtmannE_2016,train,22
2006,CRC,VogtmannE_2016,train,22
2007,CRC,VogtmannE_2016,train,22
2008,CRC,VogtmannE_2016,train,22
2009,CRC,VogtmannE_2016,train,22
2010,CRC,VogtmannE_2016,train,22
2011,CRC,VogtmannE_2016,val,-1
2012,CRC,VogtmannE_2016,train,22
2013,CRC,VogtmannE_2016,train,22
2014,CRC,VogtmannE_2016,train,22
2015,CRC,VogtmannE_2016,train,22
2016,CRC,VogtmannE_2016,train,22
2017,CRC,VogtmannE_2016,train,22
2018,CRC,VogtmannE_2016,train,22
2019,CRC,VogtmannE_2016,train,22
2020,CRC,VogtmannE_2016,train,22
2021,CRC,VogtmannE_2016,val,-1
2022,CRC,VogtmannE_2016,val,-1
2023,CRC,VogtmannE_2016,train,22
2024,CRC,VogtmannE_2016,train,22
2025,CRC,VogtmannE_2016,train,22
2026,CRC,VogtmannE_2016,train,22
2027,CRC,VogtmannE_2016,train,22
2028,CRC,VogtmannE_2016,train,22
2029,CRC,VogtmannE_2016,train,22
2030,CRC,VogtmannE_2016,train,22
2031,CRC,VogtmannE_2016,train,22
2032,CRC,VogtmannE_2016,train,22
2033,CRC,VogtmannE_2016,train,22
2034,CRC,VogtmannE_2016,train,22
2035,CRC,VogtmannE_2016,train,22
2036,CRC,VogtmannE_2016,train,22
2037,CRC,VogtmannE_2016,train,22
2038,CRC,VogtmannE_2016,train,22
2039,CRC,VogtmannE_2016,train,22
2040,premature_born,BrooksB_2017,val,-1
2041,premature_born,BrooksB_2017,train,0
2042,premature_born,BrooksB_2017,train,0
2043,premature_born,BrooksB_2017,train,0
2044,premature_born,BrooksB_2017,train,0
2045,premature_born,BrooksB_2017,train,0
2046,premature_born,BrooksB_2017,train,0
2047,premature_born,BrooksB_2017,val,-1
2048,premature_born,BrooksB_2017,val,-1
2049,premature_born,BrooksB_2017,train,0
2050,premature_born,BrooksB_2017,train,0
2051,premature_born,BrooksB_2017,train,0
2052,premature_born,BrooksB_2017,train,0
2053,premature_born,BrooksB_2017,train,0
2054,gestational_diabetes,ChuDM_2017,train,-1
2055,gestational_diabetes,ChuDM_2017,train,-1
2056,IBD,LiJ_2014,train,12
2057,IBD,LiJ_2014,train,12
2058,IBD,LiJ_2014,val,-1
2059,IBD,LiJ_2014,train,12
2060,IBD,LiJ_2014,train,12
2061,IBD,LiJ_2014,train,12
2062,IBD,LiJ_2014,train,12
2063,IBD,LiJ_2014,train,12
2064,IBD,LiJ_2014,train,12
2065,IBD,LiJ_2014,train,12
2066,IBD,LiJ_2014,train,12
2067,IBD,LiJ_2014,train,12
2068,IBD,LiJ_2014,train,12
2069,IBD,LiJ_2014,train,12
2070,IBD,LiJ_2014,train,12
2071,IBD,LiJ_2014,train,12
2072,IBD,LiJ_2014,train,12
2073,IBD,LiJ_2014,train,12
2074,IBD,LiJ_2014,val,-1
2075,IBD,LiJ_2014,train,12
2076,IBD,LiJ_2014,train,12
2077,IBD,LiJ_2014,train,12
2078,IBD,LiJ_2014,val,-1
2079,IBD,LiJ_2014,train,12
2080,IBD,LiJ_2014,val,-1
2081,IBD,LiJ_2014,train,12
2082,IBD,LiJ_2014,train,12
2083,IBD,LiJ_2014,train,12
2084,IBD,LiJ_2014,train,12
2085,IBD,NielsenHB_2014,val,-1
2086,IBD,LiJ_2014,train,12
2087,IBD,LiJ_2014,train,12
2088,IBD,LiJ_2014,train,12
2089,IBD,LiJ_2014,val,-1
2090,IBD,LiJ_2014,train,12
2091,IBD,LiJ_2014,train,12
2092,IBD,LiJ_2014,train,12
2093,IBD,LiJ_2014,train,12
2094,IBD,LiJ_2014,train,12
2095,IBD,LiJ_2014,train,12
2096,IBD,LiJ_2014,train,12
2097,IBD,LiJ_2014,train,12
2098,IBD,LiJ_2014,train,12
2099,IBD,LiJ_2014,val,-1
2100,IBD,LiJ_2014,train,12
2101,IBD,LiJ_2014,train,12
2102,IBD,LiJ_2014,val,-1
2103,premature_born,OlmMR_2017,test,-1
2104,premature_born,OlmMR_2017,test,-1
2105,IBD,HMP_2019_ibdmdb,test,-1
2106,IBD,HMP_2019_ibdmdb,test,-1
2107,IBD,HMP_2019_ibdmdb,test,-1
2108,IBD,HMP_2019_ibdmdb,test,-1
2109,IBD,HMP_2019_ibdmdb,test,-1
2110,IBD,HMP_2019_ibdmdb,test,-1
2111,IBD,HMP_2019_ibdmdb,test,-1
2112,IBD,HMP_2019_ibdmdb,test,-1
2113,IBD,HMP_2019_ibdmdb,test,-1
2114,IBD,HMP_2019_ibdmdb,test,-1
2115,IBD,HMP_2019_ibdmdb,test,-1
2116,IBD,HMP_2019_ibdmdb,test,-1
2117,IBD,HMP_2019_ibdmdb,test,-1
2118,melanoma,LeeKA_2022,train,-1
2119,melanoma,LeeKA_2022,train,-1
2120,melanoma,LeeKA_2022,train,-1
2121,melanoma,LeeKA_2022,train,-1
2122,melanoma,LeeKA_2022,train,-1
2123,melanoma,LeeKA_2022,test,-1
2124,melanoma,LeeKA_2022,train,-1
2125,melanoma,LeeKA_2022,train,-1
2126,melanoma,LeeKA_2022,val,-1
2127,melanoma,LeeKA_2022,val,-1
2128,melanoma,LeeKA_2022,train,-1
2129,melanoma,LeeKA_2022,test,-1
2130,melanoma,LeeKA_2022,train,-1
2131,melanoma,LeeKA_2022,val,-1
2132,melanoma,LeeKA_2022,train,-1
2133,melanoma,LeeKA_2022,train,-1
2134,melanoma,LeeKA_2022,test,-1
2135,melanoma,LeeKA_2022,train,-1
2136,melanoma,LeeKA_2022,val,-1
2137,melanoma,LeeKA_2022,test,-1
2138,melanoma,LeeKA_2022,train,-1
2139,melanoma,LeeKA_2022,train,-1
2140,melanoma,LeeKA_2022,train,-1
2141,melanoma,LeeKA_2022,test,-1
2142,melanoma,LeeKA_2022,train,-1
2143,melanoma,LeeKA_2022,train,-1
2144,melanoma,LeeKA_2022,train,-1
2145,melanoma,LeeKA_2022,train,-1
2146,melanoma,LeeKA_2022,train,-1
2147,melanoma,LeeKA_2022,test,-1
2148,melanoma,LeeKA_2022,train,-1
2149,melanoma,LeeKA_2022,train,-1
2150,melanoma,LeeKA_2022,train,-1
2151,melanoma,LeeKA_2022,train,-1
2152,melanoma,LeeKA_2022,train,-1
2153,melanoma,LeeKA_2022,val,-1
2154,melanoma,LeeKA_2022,val,-1
2155,melanoma,LeeKA_2022,train,-1
2156,melanoma,LeeKA_2022,train,-1
2157,melanoma,LeeKA_2022,train,-1
2158,melanoma,LeeKA_2022,train,-1
2159,melanoma,LeeKA_2022,train,-1
2160,melanoma,LeeKA_2022,train,-1
2161,melanoma,LeeKA_2022,train,-1
2162,melanoma,LeeKA_2022,train,-1
2163,melanoma,LeeKA_2022,train,-1
2164,melanoma,LeeKA_2022,train,-1
2165,melanoma,LeeKA_2022,test,-1
2166,melanoma,LeeKA_2022,train,-1
2167,melanoma,LeeKA_2022,train,-1
2168,melanoma,LeeKA_2022,train,-1
2169,melanoma,LeeKA_2022,train,-1
2170,melanoma,LeeKA_2022,val,-1
2171,melanoma,LeeKA_2022,test,-1
2172,melanoma,LeeKA_2022,train,-1
2173,melanoma,LeeKA_2022,train,-1
2174,melanoma,LeeKA_2022,train,-1
2175,melanoma,LeeKA_2022,train,-1
2176,melanoma,LeeKA_2022,train,-1
2177,melanoma,LeeKA_2022,train,-1
2178,melanoma,LeeKA_2022,val,-1
2179,melanoma,LeeKA_2022,val,-1
2180,melanoma,LeeKA_2022,test,-1
2181,melanoma,LeeKA_2022,test,-1
2182,melanoma,LeeKA_2022,train,-1
2183,melanoma,LeeKA_2022,train,-1
2184,melanoma,LeeKA_2022,train,-1
2185,melanoma,LeeKA_2022,train,-1
2186,melanoma,LeeKA_2022,train,-1
2187,melanoma,LeeKA_2022,val,-1
2188,melanoma,LeeKA_2022,val,-1
2189,melanoma,LeeKA_2022,train,-1
2190,melanoma,LeeKA_2022,test,-1
2191,melanoma,LeeKA_2022,test,-1
2192,melanoma,LeeKA_2022,test,-1
2193,melanoma,LeeKA_2022,train,-1
2194,melanoma,LeeKA_2022,train,-1
2195,melanoma,LeeKA_2022,train,-1
2196,melanoma,LeeKA_2022,train,-1
2197,melanoma,LeeKA_2022,train,-1
2198,melanoma,LeeKA_2022,val,-1
2199,melanoma,LeeKA_2022,train,-1
2200,melanoma,LeeKA_2022,test,-1
2201,melanoma,LeeKA_2022,train,-1
2202,melanoma,LeeKA_2022,val,-1
2203,melanoma,LeeKA_2022,val,-1
2204,melanoma,LeeKA_2022,train,-1
2205,melanoma,LeeKA_2022,val,-1
2206,melanoma,LeeKA_2022,train,-1
2207,melanoma,LeeKA_2022,train,-1
2208,melanoma,LeeKA_2022,train,-1
2209,melanoma,LeeKA_2022,train,-1
2210,melanoma,LeeKA_2022,train,-1
2211,melanoma,LeeKA_2022,test,-1
2212,melanoma,LeeKA_2022,train,-1
2213,melanoma,LeeKA_2022,train,-1
2214,melanoma,LeeKA_2022,train,-1
2215,melanoma,LeeKA_2022,train,-1
2216,melanoma,LeeKA_2022,train,-1
2217,melanoma,LeeKA_2022,val,-1
2218,melanoma,LeeKA_2022,val,-1
2219,melanoma,LeeKA_2022,test,-1
2220,melanoma,LeeKA_2022,train,-1
2221,melanoma,LeeKA_2022,test,-1
2222,melanoma,LeeKA_2022,train,-1
2223,melanoma,LeeKA_2022,train,-1
2224,melanoma,LeeKA_2022,train,-1
2225,melanoma,LeeKA_2022,train,-1
2226,melanoma,LeeKA_2022,train,-1
2227,melanoma,LeeKA_2022,val,-1
2228,melanoma,LeeKA_2022,train,-1
2229,melanoma,LeeKA_2022,train,-1
2230,melanoma,LeeKA_2022,train,-1
2231,melanoma,LeeKA_2022,train,-1
2232,melanoma,LeeKA_2022,test,-1
2233,melanoma,LeeKA_2022,test,-1
2234,melanoma,LeeKA_2022,train,-1
2235,melanoma,LeeKA_2022,train,-1
2236,melanoma,LeeKA_2022,train,-1
2237,melanoma,LeeKA_2022,train,-1
2238,melanoma,LeeKA_2022,train,-1
2239,IBD,IaniroG_2022,train,8
2240,STH,RosaBA_2018,test,-1
2241,STH,RosaBA_2018,test,-1
2242,STH,RosaBA_2018,test,-1
2243,STH,RosaBA_2018,test,-1
2244,STH,RosaBA_2018,test,-1
2245,STH,RosaBA_2018,test,-1
2246,STH,RosaBA_2018,test,-1
2247,STH,RosaBA_2018,test,-1
2248,STH,RosaBA_2018,test,-1
2249,STH,RosaBA_2018,test,-1
2250,STH,RosaBA_2018,test,-1
2251,periodontitis,ShiB_2015,train,-1
2252,periodontitis,ShiB_2015,val,-1
2253,periodontitis,ShiB_2015,train,-1
2254,periodontitis,ShiB_2015,train,-1
2255,IGT,KarlssonFH_2013,train,10
2256,periodontitis,ShiB_2015,train,-1
2257,periodontitis,ShiB_2015,train,-1
2258,IGT,KarlssonFH_2013,train,10
2259,periodontitis,ShiB_2015,train,-1
2260,IGT,KarlssonFH_2013,train,10
2261,T2D,KarlssonFH_2013,train,10
2262,periodontitis,ShiB_2015,train,-1
2263,IGT,KarlssonFH_2013,train,10
2264,periodontitis,ShiB_2015,test,-1
2265,IGT,KarlssonFH_2013,train,10
2266,T2D,KarlssonFH_2013,train,10
2267,periodontitis,ShiB_2015,test,-1
2268,IGT,KarlssonFH_2013,train,10
2269,IGT,KarlssonFH_2013,train,10
2270,T2D,KarlssonFH_2013,val,-1
2271,IGT,KarlssonFH_2013,train,10
2272,IGT,KarlssonFH_2013,train,10
2273,T2D,KarlssonFH_2013,train,10
2274,T2D,KarlssonFH_2013,train,10
2275,IGT,KarlssonFH_2013,train,10
2276,T2D,KarlssonFH_2013,train,10
2277,T2D,KarlssonFH_2013,val,-1
2278,periodontitis,ShiB_2015,train,-1
2279,IGT,KarlssonFH_2013,val,-1
2280,T2D,KarlssonFH_2013,train,10
2281,IGT,KarlssonFH_2013,train,10
2282,T2D,KarlssonFH_2013,train,10
2283,IGT,KarlssonFH_2013,train,10
2284,premature_born,BrooksB_2017,train,0
2285,premature_born,BrooksB_2017,train,0
2286,premature_born,BrooksB_2017,train,0
2287,premature_born,BrooksB_2017,train,0
2288,premature_born,BrooksB_2017,train,0
2289,premature_born,BrooksB_2017,train,0
2290,premature_born,BrooksB_2017,train,0
2291,premature_born,BrooksB_2017,train,0
2292,premature_born,BrooksB_2017,train,0
2293,premature_born,BrooksB_2017,train,0
2294,premature_born,BrooksB_2017,train,0
2295,premature_born,BrooksB_2017,val,-1
2296,premature_born,BrooksB_2017,train,0
2297,premature_born,BrooksB_2017,train,0
2298,premature_born,BrooksB_2017,train,0
2299,IGT,KarlssonFH_2013,val,-1
2300,IGT,KarlssonFH_2013,train,10
2301,periodontitis,ShiB_2015,val,-1
2302,IGT,KarlssonFH_2013,train,10
2303,IGT,KarlssonFH_2013,val,-1
2304,IGT,KarlssonFH_2013,train,10
2305,IGT,KarlssonFH_2013,train,10
2306,IGT,KarlssonFH_2013,train,10
2307,T2D,KarlssonFH_2013,train,10
2308,IGT,KarlssonFH_2013,train,10
2309,T2D,KarlssonFH_2013,train,10
2310,IGT,KarlssonFH_2013,train,10
2311,IGT,KarlssonFH_2013,val,-1
2312,IGT,KarlssonFH_2013,train,10
2313,T2D,KarlssonFH_2013,train,10
2314,IGT,KarlssonFH_2013,train,10
2315,IGT,KarlssonFH_2013,val,-1
2316,IGT,KarlssonFH_2013,train,10
2317,T2D,KarlssonFH_2013,train,10
2318,IGT,KarlssonFH_2013,train,10
2319,T2D,KarlssonFH_2013,train,10
2320,T2D,KarlssonFH_2013,train,10
2321,IGT,KarlssonFH_2013,train,10
2322,T2D,KarlssonFH_2013,train,10
2323,IGT,KarlssonFH_2013,train,10
2324,IGT,KarlssonFH_2013,train,10
2325,IGT,KarlssonFH_2013,train,10
2326,T2D,KarlssonFH_2013,train,10
2327,IGT,KarlssonFH_2013,val,-1
2328,T2D,KarlssonFH_2013,train,10
2329,T2D,KarlssonFH_2013,train,10
2330,IGT,KarlssonFH_2013,train,10
2331,T2D,KarlssonFH_2013,train,10
2332,T2D,KarlssonFH_2013,train,10
2333,T2D,KarlssonFH_2013,train,10
2334,IGT,KarlssonFH_2013,train,10
2335,T2D,KarlssonFH_2013,train,10
2336,IGT,KarlssonFH_2013,train,10
2337,T2D,KarlssonFH_2013,train,10
2338,T2D,KarlssonFH_2013,train,10
2339,T2D,KarlssonFH_2013,train,10
2340,T2D,KarlssonFH_2013,train,10
2341,IGT,KarlssonFH_2013,train,10
2342,T2D,KarlssonFH_2013,train,10
2343,T2D,KarlssonFH_2013,train,10
2344,T2D,KarlssonFH_2013,val,-1
2345,T2D,KarlssonFH_2013,train,10
2346,T2D,KarlssonFH_2013,val,-1
2347,IGT,KarlssonFH_2013,val,-1
2348,IGT,KarlssonFH_2013,train,10
2349,IGT,KarlssonFH_2013,train,10
2350,T2D,KarlssonFH_2013,train,10
2351,T2D,KarlssonFH_2013,train,10
2352,IGT,KarlssonFH_2013,train,10
2353,T2D,KarlssonFH_2013,train,10
2354,T2D,KarlssonFH_2013,val,-1
2355,T2D,KarlssonFH_2013,train,10
2356,T2D,KarlssonFH_2013,train,10
2357,T2D,KarlssonFH_2013,train,10
2358,T2D,KarlssonFH_2013,train,10
2359,IGT,KarlssonFH_2013,train,10
2360,T2D,KarlssonFH_2013,train,10
2361,IGT,KarlssonFH_2013,train,10
2362,T2D,KarlssonFH_2013,val,-1
2363,T2D,KarlssonFH_2013,train,10
2364,T2D,KarlssonFH_2013,train,10
2365,IGT,KarlssonFH_2013,train,10
2366,T2D,KarlssonFH_2013,val,-1
2367,T2D,KarlssonFH_2013,train,10
2368,T2D,KarlssonFH_2013,train,10
2369,T2D,KarlssonFH_2013,train,10
2370,T2D,KarlssonFH_2013,train,10
2371,T2D,KarlssonFH_2013,train,10
2372,T2D,KarlssonFH_2013,train,10
2373,IGT,KarlssonFH_2013,train,10
2374,IGT,KarlssonFH_2013,train,10
2375,T2D,KarlssonFH_2013,train,10
2376,T2D,KarlssonFH_2013,train,10
2377,IGT,KarlssonFH_2013,train,10
2378,IGT,KarlssonFH_2013,train,10
2379,IGT,KarlssonFH_2013,train,10
2380,ACVD,JieZ_2017,train,-1
2381,ACVD,JieZ_2017,train,-1
2382,ACVD,JieZ_2017,train,-1
2383,ACVD,JieZ_2017,val,-1
2384,ACVD,JieZ_2017,val,-1
2385,ACVD,JieZ_2017,train,-1
2386,ACVD,JieZ_2017,train,-1
2387,ACVD,JieZ_2017,test,-1
2388,ACVD,JieZ_2017,val,-1
2389,ACVD,JieZ_2017,val,-1
2390,ACVD,JieZ_2017,train,-1
2391,ACVD,JieZ_2017,train,-1
2392,ACVD,JieZ_2017,train,-1
2393,ACVD,JieZ_2017,train,-1
2394,ACVD,JieZ_2017,train,-1
2395,ACVD,JieZ_2017,train,-1
2396,ACVD,JieZ_2017,train,-1
2397,ACVD,JieZ_2017,train,-1
2398,ACVD,JieZ_2017,train,-1
2399,ACVD,JieZ_2017,train,-1
2400,ACVD,JieZ_2017,test,-1
2401,ACVD,JieZ_2017,train,-1
2402,ACVD,JieZ_2017,train,-1
2403,ACVD,JieZ_2017,train,-1
2404,ACVD,JieZ_2017,test,-1
2405,ACVD,JieZ_2017,test,-1
2406,ACVD,JieZ_2017,test,-1
2407,ACVD,JieZ_2017,val,-1
2408,ACVD,JieZ_2017,train,-1
2409,ACVD,JieZ_2017,val,-1
2410,ACVD,JieZ_2017,train,-1
2411,ACVD,JieZ_2017,train,-1
2412,ACVD,JieZ_2017,train,-1
2413,ACVD,JieZ_2017,val,-1
2414,ACVD,JieZ_2017,train,-1
2415,ACVD,JieZ_2017,train,-1
2416,ACVD,JieZ_2017,train,-1
2417,ACVD,JieZ_2017,test,-1
2418,ACVD,JieZ_2017,test,-1
2419,ACVD,JieZ_2017,train,-1
2420,ACVD,JieZ_2017,train,-1
2421,ACVD,JieZ_2017,train,-1
2422,ACVD,JieZ_2017,train,-1
2423,ACVD,JieZ_2017,train,-1
2424,ACVD,JieZ_2017,train,-1
2425,ACVD,JieZ_2017,train,-1
2426,ACVD,JieZ_2017,test,-1
2427,ACVD,JieZ_2017,train,-1
2428,ACVD,JieZ_2017,train,-1
2429,ACVD,JieZ_2017,train,-1
2430,ACVD,JieZ_2017,val,-1
2431,ACVD,JieZ_2017,val,-1
2432,ACVD,JieZ_2017,train,-1
2433,ACVD,JieZ_2017,train,-1
2434,ACVD,JieZ_2017,test,-1
2435,ACVD,JieZ_2017,train,-1
2436,ACVD,JieZ_2017,train,-1
2437,ACVD,JieZ_2017,train,-1
2438,ACVD,JieZ_2017,train,-1
2439,ACVD,JieZ_2017,train,-1
2440,ACVD,JieZ_2017,train,-1
2441,ACVD,JieZ_2017,train,-1
2442,ACVD,JieZ_2017,train,-1
2443,ACVD,JieZ_2017,train,-1
2444,ACVD,JieZ_2017,train,-1
2445,ACVD,JieZ_2017,train,-1
2446,ACVD,JieZ_2017,train,-1
2447,ACVD,JieZ_2017,val,-1
2448,ACVD,JieZ_2017,train,-1
2449,ACVD,JieZ_2017,train,-1
2450,ACVD,JieZ_2017,val,-1
2451,ACVD,JieZ_2017,train,-1
2452,ACVD,JieZ_2017,train,-1
2453,ACVD,JieZ_2017,train,-1
2454,ACVD,JieZ_2017,train,-1
2455,ACVD,JieZ_2017,train,-1
2456,ACVD,JieZ_2017,train,-1
2457,ACVD,JieZ_2017,train,-1
2458,ACVD,JieZ_2017,train,-1
2459,ACVD,JieZ_2017,test,-1
2460,ACVD,JieZ_2017,val,-1
2461,ACVD,JieZ_2017,train,-1
2462,ACVD,JieZ_2017,train,-1
2463,ACVD,JieZ_2017,train,-1
2464,ACVD,JieZ_2017,val,-1
2465,ACVD,JieZ_2017,train,-1
2466,ACVD,JieZ_2017,val,-1
2467,ACVD,JieZ_2017,train,-1
2468,ACVD,JieZ_2017,train,-1
2469,ACVD,JieZ_2017,test,-1
2470,ACVD,JieZ_2017,train,-1
2471,ACVD,JieZ_2017,test,-1
2472,ACVD,JieZ_2017,train,-1
2473,ACVD,JieZ_2017,train,-1
2474,ACVD,JieZ_2017,train,-1
2475,ACVD,JieZ_2017,val,-1
2476,ACVD,JieZ_2017,test,-1
2477,ACVD,JieZ_2017,train,-1
2478,ACVD,JieZ_2017,val,-1
2479,ACVD,JieZ_2017,train,-1
2480,ACVD,JieZ_2017,val,-1
2481,ACVD,JieZ_2017,train,-1
2482,ACVD,JieZ_2017,train,-1
2483,ACVD,JieZ_2017,train,-1
2484,ACVD,JieZ_2017,val,-1
2485,ACVD,JieZ_2017,train,-1
2486,ACVD,JieZ_2017,test,-1
2487,ACVD,JieZ_2017,test,-1
2488,ACVD,JieZ_2017,test,-1
2489,ACVD,JieZ_2017,train,-1
2490,ACVD,JieZ_2017,train,-1
2491,ACVD,JieZ_2017,train,-1
2492,ACVD,JieZ_2017,val,-1
2493,ACVD,JieZ_2017,train,-1
2494,ACVD,JieZ_2017,train,-1
2495,ACVD,JieZ_2017,train,-1
2496,ACVD,JieZ_2017,train,-1
2497,ACVD,JieZ_2017,train,-1
2498,ACVD,JieZ_2017,train,-1
2499,ACVD,JieZ_2017,test,-1
2500,ACVD,JieZ_2017,test,-1
2501,ACVD,JieZ_2017,val,-1
2502,ACVD,JieZ_2017,train,-1
2503,ACVD,JieZ_2017,train,-1
2504,ACVD,JieZ_2017,train,-1
2505,ACVD,JieZ_2017,train,-1
2506,ACVD,JieZ_2017,test,-1
2507,ACVD,JieZ_2017,train,-1
2508,ACVD,JieZ_2017,train,-1
2509,ACVD,JieZ_2017,train,-1
2510,ACVD,JieZ_2017,val,-1
2511,ACVD,JieZ_2017,train,-1
2512,ACVD,JieZ_2017,train,-1
2513,ACVD,JieZ_2017,val,-1
2514,ACVD,JieZ_2017,train,-1
2515,ACVD,JieZ_2017,train,-1
2516,ACVD,JieZ_2017,train,-1
2517,ACVD,JieZ_2017,train,-1
2518,ACVD,JieZ_2017,train,-1
2519,ACVD,JieZ_2017,train,-1
2520,ACVD,JieZ_2017,train,-1
2521,ACVD,JieZ_2017,train,-1
2522,ACVD,JieZ_2017,train,-1
2523,ACVD,JieZ_2017,train,-1
2524,ACVD,JieZ_2017,train,-1
2525,ACVD,JieZ_2017,train,-1
2526,ACVD,JieZ_2017,train,-1
2527,ACVD,JieZ_2017,test,-1
2528,ACVD,JieZ_2017,train,-1
2529,ACVD,JieZ_2017,train,-1
2530,ACVD,JieZ_2017,train,-1
2531,ACVD,JieZ_2017,train,-1
2532,ACVD,JieZ_2017,val,-1
2533,ACVD,JieZ_2017,val,-1
2534,ACVD,JieZ_2017,train,-1
2535,ACVD,JieZ_2017,train,-1
2536,ACVD,JieZ_2017,test,-1
2537,ACVD,JieZ_2017,test,-1
2538,ACVD,JieZ_2017,train,-1
2539,ACVD,JieZ_2017,val,-1
2540,ACVD,JieZ_2017,train,-1
2541,ACVD,JieZ_2017,test,-1
2542,ACVD,JieZ_2017,test,-1
2543,ACVD,JieZ_2017,train,-1
2544,ACVD,JieZ_2017,train,-1
2545,ACVD,JieZ_2017,val,-1
2546,ACVD,JieZ_2017,test,-1
2547,ACVD,JieZ_2017,train,-1
2548,ACVD,JieZ_2017,train,-1
2549,ACVD,JieZ_2017,train,-1
